user_id,n_recs,n_shared_author,shortcut_fraction,holdout_recall@10,holdout_long_tail_recall@10
AGMHCWXV3JJ6C7CNTCQXJRSJQYIQ,10,0,0.0,0.0,0.0
AGMMMUFATFA2FOGZ2DMJY6PG3KKQ,10,0,0.0,0.0,
AGMNDFVAL3ROVDTWEPXWCELFLSMQ,10,0,0.0,0.0,0.0
AGMO6A4IZTD75XMINDMBKGYN52EQ,10,1,0.1,0.0,0.0
AGMVGNICOUZNRT5DLGBJQBLQ2FGA,10,0,0.0,0.0,0.0
AGMXHFFE7ICTASZACOWLHXKVFDEA,10,1,0.1,0.0,0.0
AGMYK5CSCCJ5MVTBOIPUEZUNMKFA,10,0,0.0,0.0,0.0
AGMYZUAPRUQIZIVQTNK2PVOLP2CQ,10,1,0.1,0.0,0.0
AGMZ54XX2W3FXBPTJYN3RXFSI7MA,10,6,0.6,0.0,0.0
AGN4SAKFGIOHKCDRLNJ62BQHSB6A,10,9,0.9,0.0,
AGND7MRJQYGKXG3IVEVMXNYWD27Q,10,2,0.2,0.0,
AGNDBRXHS6TYSZWMDAYNWSEX4Z5A,10,7,0.7,0.0,0.0
AGNECLBFBVWD3FWZC3QRT25XAEMQ,10,8,0.8,0.2,0.0
AGNF7PN7A5JSXQVJZBD24ZS62SPQ,10,3,0.3,0.0,
AGNFHCQMNS4YGQGFTUUWD6FRPHRQ,10,2,0.2,0.0,0.0
AGNFNEABKEESTPCH7Z3ZQ4OTTYXA,10,0,0.0,0.0,0.0
AGNJBMQRORPXN7MMSYA25KG34MDA,10,0,0.0,0.0,
AGNLUZOPRUDLCSNLEOUZT5TWNXRA,10,0,0.0,0.0,0.0
AGNNY2HWWUG4HVF55UERTWEXJABQ,10,0,0.0,0.0,0.0
AGNOTGTM2GZMN6HGNFD7S4JY23PQ,10,1,0.1,0.0,
AGNPSYXMK36ROTAVHPO6ZEQK3V2Q,10,1,0.1,0.0,
AGNQ7SO6QWD6N2XDHPXGEWH5GYZA,10,8,0.8,0.0,0.0
AGNQFN4MPYH66IXB3ZFW7G2BQ6LA,10,0,0.0,0.0,0.0
AGNRBD2YSJJZN3BBM5RP2MRP7JGQ,10,2,0.2,0.0,0.0
AGNSSZYOUBNOPNXLTATEPXIWLFLQ,10,1,0.1,0.0,
AGNX7PPKVPW6D3Z4RRSV66RJ5NVQ,10,2,0.2,0.0,
AGO2DQXIDSTOMG265WO75CSXTD7Q,10,4,0.4,0.0,0.0
AGO7X4JXTL4NKZPUJZN5SOR7N3TQ,10,1,0.1,0.0,0.0
AGOA2HIADEEE26AL3IP74R6U2IHQ,10,0,0.0,0.0,0.0
AGOA6PTKPYNAMT2HF6WX6BXP6TMQ,10,0,0.0,0.0,
AGOAIXXDOVZIN7QBNZKV7NYWVV6A,10,1,0.1,0.0,0.0
AGOC72SW6MT2UA5FIYNF24NMC4SQ,10,5,0.5,0.0,
AGOFZDDGIYDIZHTSJ6NHZAPH2J5A,10,9,0.9,0.0,
AGOG6WYMIO25QFC4JCKTBTIF33BQ,10,0,0.0,0.0,0.0
AGOI2KTVDNOHLHCCKOCYL44NR2WQ,10,3,0.3,0.0,0.0
AGOJOFX7QT5EKLKFKICTCYUCNSTQ,10,1,0.1,0.0,0.0
AGOQGO6HQWIHV2XWEYFIYRMG2X4A,10,1,0.1,0.0,0.0
AGOTSGE7ZDSUSY72MTABMR5OGFNQ,10,1,0.1,0.0,0.0
AGOVYIK55X6LH23OSQRPTQERYLIA,10,0,0.0,0.0,
AGOXLQYHCEKKJGNEVQ63HJA4Y6YA,10,0,0.0,0.0,
AGP2LIJFAG7QON7IESIYC2DPE3QQ,10,0,0.0,0.0,
AGP2NHCPH6RDLCY3TQQRV7GFYKBA,10,0,0.0,0.0,0.0
AGP2OIGTPHN7XLIXUMNIVOLP2MFA,10,1,0.1,0.0,
AGP2UC2NAGJIPTQP2LTLC6R3O7PQ,10,2,0.2,0.0,0.0
AGP6KCB6EKFJE45JMKRBI7W3X3OQ,10,1,0.1,0.0,0.0
AGP6Q5AKCFRVW432C6EMC7UHAVVA,10,3,0.3,0.0,
AGP7GKZ5ELAOYKOJ5MG5XIFWP7PQ,10,4,0.4,0.0,0.0
AGPABAPZIMSA3WMHWO6CK26QPRDQ,10,1,0.1,0.0,0.0
AGPBDBUGFCIGKOMZ4A63YYNUY7RA,10,1,0.1,0.0,
AGPCEUUKY7OJ4RA56QKUU5ZU4EGQ,10,1,0.1,0.0,0.0
AGPERX2BUEEGD6CDIT75TI7XPBPQ,10,0,0.0,0.0,0.0
AGPEURLJKUC4JPUHWGX3K35P5JBQ,10,2,0.2,0.0,
AGPLQJV6722NKLAYCJQXNZ2CVWHA,10,2,0.2,0.0,
AGPS3WIBU2HO5EGTFSLE5QHOQYWQ,10,3,0.3,0.0,
AGPTXAG2GKMMFHICGIL5FW5LLYXA,10,1,0.1,0.0,
AGPUMX7POHL7UVAIK3MR2225OWBA,10,1,0.1,0.0,0.0
AGPVQ5Y4CZHCO42QQ7UQTWR735EQ,10,1,0.1,0.0,0.0
AGPY4HXLQIFSSXJ4EH6EZZFFEXTA,10,1,0.1,0.0,
AGQ22JRYUOFBFNWHMDNINUER25OQ,10,1,0.1,0.0,
AGQ22OW2SLPZ7BLA5IAITHPLIPZA,10,3,0.3,0.0,0.0
AGQ3HE72HZALBUFFVTHPZ7EYBAEA,10,5,0.5,0.0,
AGQ3XISY2FARUIDPJVSPDWED3BXQ,10,7,0.7,0.0,0.0
AGQ5MQVSATIMDGZ2ZIJV3QUHE5XQ,10,0,0.0,0.0,0.0
AGQB2GUY5OVCE3PPM53S2HK7YTJA,10,10,1.0,0.0,0.0
AGQEO3B3LR7G6E5R4FNMQ4AU2MJQ,10,0,0.0,0.0,
AGQGUPACPPK4DEYVFAEWS3EMMSDQ,10,2,0.2,0.0,
AGQH6S27IKGR3QURKFZHW3MDQ3ZQ,10,1,0.1,0.0,
AGQIOPVOBEHS2ELZRGBORDPMCVJA,10,0,0.0,0.0,0.0
AGQLUMSVHQUUYL7XRGH7NGQ47BUQ,10,0,0.0,0.0,0.0
AGQOASHVGLEHAJMQE6N75KHD6LHA,10,1,0.1,0.0,
AGQOVKYEMKQ6CZ5FBKRVF4MKLLLQ,10,9,0.9,0.0,0.0
AGQPIZ6BYPZ4TOPFDOWRLBSBV3QA,10,1,0.1,0.0,
AGQQ7PWJH5Y3XM3S2BWZ64CYF5OA,10,0,0.0,0.06451612903225806,0.0
AGQRDFU6UVFOBT6V45XT6LBEXCTQ,10,3,0.3,0.0,
AGQSFHJAIQ6BJLIVLVJQS3NOIOKA,10,2,0.2,0.0,0.0
AGQSHJJMINADTH6XWTKQBFN54JAQ,10,9,0.9,0.0,0.0
AGQWDHIAN3Y5ZNGTH3J326KLEBNA,10,1,0.1,0.0,0.0
AGQYEXFUQB6H5UWEU2GPJXJQ7V5Q,10,0,0.0,0.0,0.0
AGQZH36XXSYTAPSSVNGQ4P4BL23Q,10,0,0.0,0.0,
AGR5E5QWZTFMRGT5JLIVL2AM7DFQ,10,0,0.0,0.0,
AGR5EZNYTV2MUUM5TBD7Z2VQNLVA,10,2,0.2,0.0,
AGRA6GLTWH7U3NV6BEYVEYXK4IOA,10,0,0.0,0.0,
AGRE74KBYUIHJMNWZ46NVCESLSHQ,10,0,0.0,0.0,0.0
AGRFBNTBPLO2CB4A6PJBFY4QWUQA,10,3,0.3,0.0,0.0
AGRIIIF2WQ7ADENVKY4GWO7Z5TPQ,10,0,0.0,0.0,
AGRIN2X6IWKRSMMSUWHCQUFFK45A,10,3,0.3,0.0,0.0
AGROUFA34ORQG3KLELWMHKMFGO4A,10,0,0.0,0.0,0.0
AGRU7BSKQWM2TQZYQNSSFHUVPV4Q,10,2,0.2,0.0,0.0
AGRUEEYZUWTTUAXMGCMEVWQ5HCOA,10,0,0.0,0.0,0.0
AGRVYK4MSC2AUDQJHT4NSRX7Y6SQ,10,0,0.0,0.0,
AGRXBLVCXB35TRKCC7BLRIXVZJWQ,10,1,0.1,0.0,0.0
AGRYUS5YZPNBFMWRXZ25KH765HEQ,10,0,0.0,0.0,
AGRZRXGJETSR46HT4LNIYDXAET6Q,10,1,0.1,0.0,
AGS2AIGKUNVIF53YCYFHHHQFJYWA,10,1,0.1,0.0,0.0
AGS4U7FQVWIPSKCLEVIKACEU5KCA,10,10,1.0,0.0,
AGS5M6TA3K6SUIEO3ZUNBMLOTNNQ,10,0,0.0,0.0,0.0
AGS5QZVVE4BV2D5TNJNMLFV4QC5A,10,4,0.4,0.0,0.0
AGS6VOZQYPDQ7PKA6GTGHD5GA3KA,10,1,0.1,0.0,
AGS7HV2GN62B3Q734VWPBKAKAM6Q,10,1,0.1,0.0,
AGSBMLVWZDRFVH5BZZBJGFVJXOCQ,10,8,0.8,0.0,
AGSBQQVBUTMPXJSVNSQPTEO3AQMA,10,4,0.4,0.0,
AGSBWDHMLSIJNGUY3WJW3WVJT3TQ,10,0,0.0,0.0,
AGSFFWGHDHFIIM5J6OQNRGX7L4EQ,10,3,0.3,0.0,0.0
AGSHCB5T2ALDERK7YYPZ7GPCXISQ,10,2,0.2,0.125,
AGSKIIWKRE53RMXLI2HVUUNO5TWA,10,1,0.1,0.0,0.0
AGSLJQOUHG4HEY3F6PC2TMUXDETQ,10,4,0.4,0.0,0.0
AGSQ6AR4V6RI4O7M4SZZWMJ5EABQ,10,5,0.5,0.0,
AGSVPHNEBTO6DM2445FNFGRSDGEQ,10,1,0.1,0.0,
AGSY7ZCXLC6HQXLX67JFOVBRSMJQ,10,0,0.0,0.0,0.0
AGT43PQODOBFU7DQSFQSPYEX5HKQ,10,0,0.0,0.0,
AGT5H6BI3SHK2WZ4VGDVGL6PLC6Q,10,0,0.0,0.0,0.0
AGT6JQLXFSBLXLDE6QPYJ7Y6KUGA,10,9,0.9,0.0,0.0
AGTBID2XXAVOIDWHDVOPQWEYVS4Q,10,9,0.9,0.0,0.0
AGTC6BG277JEUPAOBO3SD2OJPN4A,10,0,0.0,0.0,0.0
AGTCQBXLHUSYYKF4ZXAN7JN4VTJQ,10,0,0.0,0.0,
AGTDMRXT6TJVBAN3O7QP6537RZJQ,10,0,0.0,0.0,0.0
AGTDVWM3VCHW3FL4O7R7KIYCM4RA,10,1,0.1,0.0,
AGTFIRUARYRCTPN2SKLJBTCPJE4A,10,9,0.9,0.0,0.0
AGTGU456VCTRUN2TJZKYNIJZBKTQ,10,1,0.1,0.0,0.0
AGTHXUIYC7ZYXAAGS3X3ONHNNVVQ,10,2,0.2,0.0,0.0
AGTKFJ4CUZYINULYUYLON22ESX3Q,10,0,0.0,0.0,
AGTM7IA6PD2G6VGFOUI7Y2GE54LQ,10,9,0.9,0.0,0.0
AGTORXIE2HUPKNRRRP2U3KYS6AJA,10,10,1.0,0.0,
AGTPZZZJRD3DS2OWG5IHNOOPECRQ,10,2,0.2,0.0,
AGTQLYVZ5GQFLC7S7EZW4PFLRBVA,10,1,0.1,0.0,
AGTSTPGVKBM57QBY7PF4T5L6A7AA,10,1,0.1,0.0,0.0
AGTSXBLODC2IEGM7BCNGI7YOFZTA,10,0,0.0,0.0,0.0
AGTTDB6FLTPDMLV6G2YLAKU2IP3Q,10,0,0.0,0.0,0.0
AGTTEYNB43QACP25AZQY3XSORATA,10,1,0.1,0.0,0.0
AGTZW5CLTAWDMH6GNBBKAW23IRPQ,10,6,0.6,0.0,0.0
AGU3VMGHA2QYD4ETHVNGS7L3UUNQ,10,2,0.2,0.0,
AGU4LW5KOSMVPYSS2WUDKFOBDUOA,10,0,0.0,0.0,0.0
AGU5F75N6HKW4HO4NHLZBXOCYWWA,10,1,0.1,0.0,0.0
AGU5GJOCWGRFFICUNKCZF73Y7DWA,10,0,0.0,0.0,0.0
AGU6EIWIZSV6AIQSAVRDHTIJCHPA,10,0,0.0,0.0,0.0
AGUBDU6YYFTAJT534LRGFDAITTBQ,10,3,0.3,0.0,
AGUCNIHN3UU3VITNWOSNZ5IUZDZA,10,10,1.0,0.0,
AGUDKZGMKHKT63F263RTLKDN56BQ,10,8,0.8,0.2222222222222222,0.3333333333333333
AGUFEGQEWBEQNQNUMI7INX6JEXJQ,10,3,0.3,0.0,0.0
AGULIJZFLHE46SP7NZ4B2L6XD7VQ,10,2,0.2,0.1,0.0
AGULRRH35GZ5ZTPVYGYIUKNEUOSQ,10,0,0.0,0.0,0.0
AGULZVFRG5XHPCTXFZOPCW3VSZWQ,10,0,0.0,0.0,0.0
AGUNHS6ZFAF6LILRODI7WBFVO2PQ,10,2,0.2,0.0,
AGUO3LSE2S7LYHRYE7L6A6V7JAQA,10,10,1.0,0.0,0.0
AGUOKSTAFW3TLBHPPF5O6GHRAHRQ,10,10,1.0,0.0,
AGUOL3VRCRVOW3S4SVHS36ULHNHA,10,0,0.0,0.0,0.0
AGURAOSJRAQPGOIG3NDEY2R4CJMA,10,0,0.0,0.0,0.0
AGUSJR33T4OEHUGKDQHU4HN5KEUA,10,1,0.1,0.0,0.0
AGUUOEEFMVOAWKL2QHC5WEHKYIUA,10,1,0.1,0.0,
AGUUXOHX7KOX6DSPUZY2MWKJCXIA,10,2,0.2,0.0,0.0
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,10,0,0.0,0.0,0.0
AGUXZGR23Y4E6CVFBXDB7U4RGWKQ,10,1,0.1,0.0,
AGUYRGPZEPMPJDJUS4WOTLB3DU2A,10,10,1.0,0.0,
AGV2EP5HG6WVSITI4CFZ4ZC5BZ2A,10,1,0.1,0.0,
AGV2IULSG6OOZLZNJESDS2BMHTYA,10,0,0.0,0.0,0.0
AGV4A3KWLIHZ2L4LQJ5OYHRSFOMA,10,2,0.2,0.1111111111111111,
AGV77VWHNGLG5HOKRWTM5LHTM7KQ,10,1,0.1,0.0,
AGVBTVXSZPR2CEAEERG77TLXZYMQ,10,2,0.2,0.0,
AGVHB22Z2Y5BHMNGZSI2RZECP6AA,10,0,0.0,0.0,0.0
AGVHDAMOX3GKMK4CJ5IZI5J57QKA,10,1,0.1,0.0,0.0
AGVJFMXXFYXT4AMUEAB4VRLSC2ZQ,10,3,0.3,0.0,0.0
AGVL7NWIZGHA6PGBJ7RJJ2Q3F6PA,10,0,0.0,0.0,
AGVOSDQL3ZVJXXIIW5T6FZNE4YLQ,10,0,0.0,0.0,0.0
AGVWE6IA6NWXPDJSVU4KGYYYNBSA,10,1,0.1,0.0,0.0
AGVWSSL2RCPV4ULFXL3UCPG7TLFQ,10,0,0.0,0.0,
AGVYKFSWT35KNZJA2AMANHY3EYJQ,10,1,0.1,0.0,0.0
AGVYMGS3AFLFRGI66ADY6WZF6WMA,10,10,1.0,0.0,
AGW2Q34KQNUJJZ5SLTWGIV77MM3Q,10,0,0.0,0.0,0.0
AGW2X5ULFS5X27YJPWLB74H7OPTQ,10,10,1.0,0.0,0.0
AGW5AW54AOUD4CPT4GM4ATM27L5Q,10,1,0.1,0.0,0.0
AGW5X5NMONZJIYRKGMIO3ILSORRQ,10,0,0.0,0.0,0.0
AGWAOOY6M6ETINGAYGWRUA4XWVZQ,10,0,0.0,0.0,0.0
AGWCCUUN5SDAIJAJKAMNF7OZ3KGA,10,1,0.1,0.0,0.0
AGWCIBGDL26V3XMRRZPVAX65L2OQ,10,5,0.5,0.0,0.0
AGWCV6DOCX5QO3HSLGK6XM62YBXA,10,2,0.2,0.0,
AGWG3T77ZAGX2XUFZI2PBY6UENKQ,10,1,0.1,0.0,0.0
AGWG5NTYDMSARYPCQPHIJU64ACDQ,10,1,0.1,0.0,
AGWGBUVDMG4BFE575MTYMF3LQMCA,10,0,0.0,0.0,
AGWI22R7PRL3L3VO3S6YACMKHGDQ,10,2,0.2,0.0,0.0
AGWK5TRRULB7JGEHV6EM7D7JAU4Q,10,1,0.1,0.0,0.0
AGWMFFTDDGKS4TLE5EIWUM4Y2LRA,10,0,0.0,0.0,0.0
AGWMQEPHCO2HTPNZBLGWG2F5ZC5A,10,1,0.1,0.0,
AGWOVT67DTLU3ZIPTXJBEYH7LHSQ,10,6,0.6,0.0,0.0
AGWPLYBL2E3MR5VN3O4XOLTHGI4Q,10,1,0.1,0.0,
AGWPSLMPSCLHSMRXVTXSMOSZ7FJA,10,2,0.2,0.0,0.0
AGWYMPST2CHG27RRMXQGPN2L6FRA,10,0,0.0,0.0,0.0
AGWZ5HDMFF75COKL7BZREMDL6C4Q,10,0,0.0,0.0,0.0
AGWZDVSD5NOVPNQ77ZR3K37ZJ35A,10,2,0.2,0.0,
AGWZRBKXVCJLDYSU4X2THGNG2ORQ,10,4,0.4,0.0,0.0
AGWZSILTAHWTROVMO3VGEUB6FEOQ,10,0,0.0,0.0,0.0
AGX2HRFYD2KOQRG32GZVHG4HQGEQ,10,1,0.1,0.0,
AGX2ICON3WSNEIZ5LIYY4VXPKA6A,10,2,0.2,0.0,0.0
AGX2MF677FCXMB3GSUOMB6KIERJA,10,1,0.1,0.0,0.0
AGX45JXOBD6LJ7OTO5KH4M6LWVOA,10,0,0.0,0.058823529411764705,0.0
AGXAEUX6PRZ33WV6AOTN5J5IDL2Q,10,0,0.0,0.0,0.0
AGXAGVNEJRAZAPT3LMPJJXJBVBQA,10,1,0.1,0.0,
AGXB22ZMJFCJG4LJDHMSPT3YVIEA,10,1,0.1,0.0,
AGXBIK5KK5FYO2MROYX5ZOVD5RSA,10,10,1.0,0.0,0.0
AGXCLEGTACWVEW5H6T4S3Q54Q7DA,10,2,0.2,0.0,0.0
AGXEW7ETHDUAVASQ7NX3P4MF5BTA,10,5,0.5,0.07692307692307693,0.25
AGXFA5NRMF3ILKV6HEKUN47OTVYA,10,1,0.1,0.0,0.0
AGXN2VVRNDXYHBFR2ZETD5CSFZ2Q,10,0,0.0,0.0,
AGXPANV56YQPOP235TR3BO5RSW7A,10,0,0.0,0.0,0.0
AGXPVY7DYHFAPG4XOBQ6U2M4LZAQ,10,4,0.4,0.0,0.0
AGXQFVU7F6FQKRHHNCQNXB6D4MRA,10,0,0.0,0.0,0.0
AGXRA37RPRLVBXO6OIF2TDR7PXIQ,10,2,0.2,0.0,0.0
AGXRVBTZSVNNFAQH6AYNGVNN3EGA,10,0,0.0,0.0,
AGXUUWH2KXP5QMPLUSREJ7J44P7Q,10,4,0.4,0.0,0.0
AGXX73HOQ7RSYCWLBF4OFBTLN7WQ,10,1,0.1,0.0,0.0
AGXYFWEA2NMWAWH4NUPVTMLNTVDQ,10,1,0.1,0.07142857142857142,0.3333333333333333
AGY4TGR2XNVQGUC5PUFHLLIMURFQ,10,0,0.0,0.0,
AGYAQHY3RSJM7IQLNKNDGJ5AYMFA,10,1,0.1,0.0,0.0
AGYBGW2VBTU26OJIFPN6VZA2SHAA,10,4,0.4,0.0,0.0
AGYCL7NYO53N22MB4DQLGZJ6TVAA,10,2,0.2,0.0,
AGYCMQX7SORWNKVQLJBST3YHM6PQ,10,2,0.2,0.0,0.0
AGYFLTNRIGYKE2YCSGUJAXKH5M2Q,10,10,1.0,0.0,0.0
AGYGYQMDMY4R62ZIU43HHLCHYCYQ,10,1,0.1,0.0,0.0
AGYMPPRZ4AGDTATWNTVLEPFWTBFA,10,0,0.0,0.0,0.0
AGYOQLMPDNT26XDEJXXKIYKCFUNQ,10,0,0.0,0.0,0.0
AGYQEQ3VEVKN33PPRCI7BRP6W2FQ,10,1,0.1,0.0,0.0
AGYQHWUVRH5B53VCV5ZJMVK7XI2A,10,0,0.0,0.0,0.0
AGYQUK3TMMJTFKQZI4LAU2IPJ4BQ,10,0,0.0,0.0,0.0
AGYSAFZZTS372QLZRRDQUWFKFO2A,10,1,0.1,0.0,0.0
AGYUEMT3OLI4BBQ7KTQUXAU35TXA,10,1,0.1,0.0,
AGYWYLS6GOPTKBFEWTT6MTUP2VNQ,10,4,0.4,0.0,0.0
AGYXJGSICKN4ZUQUICDUELAXCUPA,10,3,0.3,0.0,0.0
AGZ6HHURF2ZQ2OA3SERNBO4PEMEQ,10,0,0.0,0.0,
AGZAHLL5JVNJ27UQMUQM3HXO3CVQ,10,1,0.1,0.0,0.0
AGZBHGUT5AJXGXJ4YQZI5FW774NQ,10,1,0.1,0.0,
AGZC7435URSXORTVTDD53NTAE2SA,10,4,0.4,0.0,0.0
AGZCMD5G32CG3ESZADATS35WZ3IQ,10,1,0.1,0.0,0.0
AGZCSH5ZYNRWH4XDRWQIBCXUWHWA,10,0,0.0,0.0,
AGZDGXZNYHJDVH7DWVTH5Q6RWL7Q,10,0,0.0,0.0,0.0
AGZEPTJWCXSWXWX7GZDX2SQYD2AA,10,2,0.2,0.0,0.0
AGZFC44YNQB7ISQNZTOBMWXBPNTA,10,0,0.0,0.0,0.0
AGZFGWNGNTWNQ52WYLAL6GO7MBHQ,10,3,0.3,0.0,0.0
AGZGN6WV3DWMBS5CN4AXEXMYLMRA,10,0,0.0,0.0,0.0
AGZKEZMHPTHHXFPE4O5XO4PWAHSQ,10,2,0.2,0.2,1.0
AGZL4DXPARXOP3Z6S33WQ5TRVTUA,10,2,0.2,0.0,0.0
AGZT6KUVJYUFGZOAHLXX37LBRAAA,10,3,0.3,0.0,0.0
AGZV6FZR3TX556HFLGLA2OSFNI6Q,10,9,0.9,0.0,
AGZVA5WGPNF23JZKK3FTGM4V36JA,10,4,0.4,0.0,0.0
AGZZC7NVQCFFZF6V7TRXDEFHFR2A,10,1,0.1,0.0,0.0
AH23KVPPAIVTSTPNWMP4YOX332LA,10,2,0.2,0.0,
AH25HY77QDK6SKCT5DWZIXLZ37IQ,10,1,0.1,0.0,
AH26US6WERRKF4ECFTCXK3I6RXWQ,10,0,0.0,0.0,0.0
AH27FP6P62WSLCHAT4KV6CK5LK6A,10,0,0.0,0.0,
AH27VNW4PJTWXFLP4KTMBJPU74GQ,10,1,0.1,0.0,0.0
AH2BUHF7A3PK5ZVWNDXJYAD6KKOA,10,8,0.8,0.0,
AH2CGEXAFFSVRYQQWD4DANCLQJLQ,10,5,0.5,0.0,0.0
AH2FAQZXZOQVS6WIEGXNBS4VX6LA,10,3,0.3,0.0,0.0
AH2G3ZBFARX4X2ZYY6D2JLPSZDWQ,10,4,0.4,0.0,0.0
AH2GTGGDOJIBXJK5D3GF3QYI5UGA,10,1,0.1,0.0,
AH2HIVVJJ6A4XB7RJLZTAAEROYIQ,10,1,0.1,0.0,0.0
AH2IQHEG5XFPBGKYCFIUCMXDOX3Q,10,2,0.2,0.0,
AH2KC7SRRR5HAYBQKZKVZDDOELPA,10,0,0.0,0.0,0.0
AH2OWAHA2VX3GFKIE3T5BX72GJRQ,10,0,0.0,0.0,0.0
AH2TUXOFANK6LBHVYA4E7EFQXMTQ,10,0,0.0,0.0,0.0
AH2VNF2LKSMG27ZE3KVCS3CTGBDA,10,0,0.0,0.2,0.0
AH2X7XBWAYBCY5K3WVVRQFXQW47Q,10,4,0.4,0.0,0.0
AH2ZCE7SCLPJZRMXVMMHW5GKCG3A,10,1,0.1,0.0,
AH32LYWETRPHG34RYAS5P7T3VOKA,10,0,0.0,0.0,
AH32WWHOXX44L2I56C4FMIIVJ4HQ,10,1,0.1,0.0,0.0
AH33RHMYYFWJYVWJJTOAEPFBZHDQ,10,0,0.0,0.0,
AH34RIXGI36EBUEIHL3IMSXVL7MA,10,1,0.1,0.0,0.0
AH3AYO3JS6LDYIXCL42KNWCNSRAQ,10,1,0.1,0.0,0.0
AH3DQATQ4GGYD5XXP63Y4M4HUF4Q,10,0,0.0,0.0,0.0
AH3GYNKNKCK3RMESE7LWH6EP7REA,10,4,0.4,0.0,
AH3I5PJWQVC73QGJVRVR5GK5CMJQ,10,10,1.0,0.0,
AH3KOVKRR42LN5TBRGVD63IOUIRQ,10,2,0.2,0.0,0.0
AH3O2TNJRJIZYCMV3OLEM2F5A4DA,10,0,0.0,0.0,
AH3P6L5V4CSFCMD6AZBWYD7X27LA,10,5,0.5,0.0,0.0
AH3T7IW5Y43NB4DN7B6V6PD5SZCQ,10,7,0.7,0.0,0.0
AH3USHITQ6YSYJET2SFESP6GVAGQ,10,0,0.0,0.0,0.0
AH3YYDSBQVNKS2MGZCGWLZA6F7QA,10,2,0.2,0.16666666666666666,
AH46F5IQWUJA4PW4I4NM2TSE4SOA,10,3,0.3,0.0,0.0
AH46VH7BDUNL5ZMK56O2T4GO2Q6A,10,1,0.1,0.0,0.0
AH474GXYYKHXC27XQLF6WZDGLOXQ,10,9,0.9,0.0,0.0
AH4BEWYOOYKX65BCLAKTONHCEVIQ,10,10,1.0,0.0,
AH4LZBW2GRUR5BKUZ7GAKCNUW4EA,10,2,0.2,0.0,0.0
AH4RZAFFWLLYDZ5HQFYN7NREQVKQ,10,1,0.1,0.0,0.0
AH4VFMIO7MB3WE63AUC2ABAIHRPQ,10,2,0.2,0.0,0.0
AH4XZE7MZMEN543DGINJQ6U2AGYA,10,0,0.0,0.0,0.0
AH5227536AGF7R5MMQLFWRPENBCQ,10,2,0.2,0.0,0.0
AH552XPBK6C26WRVXGWGTQ5F4UBA,10,0,0.0,0.0,
AH56DJACUKMRMSRO64Y5YBHSNFVQ,10,4,0.4,0.0,0.0
AH5A3OEGR57ZIE5SZ5PO5BHMYWQA,10,10,1.0,0.0,0.0
AH5ESTLEYNSBKWSGOA5FXHAIMRRQ,10,1,0.1,0.0,
AH5F6QI77O65KV4TZY7KP546JSDQ,10,1,0.1,0.25,1.0
AH5G2DB7VQXZ2MH72S22LIGZ7F3Q,10,0,0.0,0.0,0.0
AH5HLSCDKIN5T5EFOHDVJUS7RXPQ,10,2,0.2,0.0,0.0
AH5IDP4QRK3VIFDW4RTQEA7X7OEQ,10,5,0.5,0.0,0.0
AH5NA6LIKHFQO3CDP6LULJT6VLYA,10,5,0.5,0.0,0.0
AH5OGZHDDZZPGDVDSEW63IJBOC6A,10,1,0.1,0.0,0.0
AH5OHMDSBMWMYMOA2734WQRJPYOA,10,1,0.1,0.0,
AH5OLAKBIAGC64AU5LAD3GWEAZIA,10,6,0.6,0.0,0.0
AH5QGTU36JXYGYPMAR2RWYFJ6UNQ,10,4,0.4,0.0,
AH5SCTPI23KZM6SOSL4KMT6K3ALQ,10,1,0.1,0.0,0.0
AH5UTAFTC32AGDHBOLMY3J6OIEWQ,10,0,0.0,0.0,
AH5UVMPTOLP4WMUIQQV4JMA2IX7A,10,1,0.1,0.0,0.0
AH63IT3Q6OA23O3S4TZ3LJYYNBIQ,10,8,0.8,0.0,0.0
AH66FDRMCEV536LI3WLBAXSMGVGA,10,0,0.0,0.0,
AH6ABWYOJM75VU5PAA3LQYANZIQA,10,0,0.0,0.0,
AH6C44AOMHR4YPCDHNF36L2WTXMQ,10,1,0.1,0.0,0.0
AH6CCBGTTQVS67QHNTOKUDY5MM3A,10,0,0.0,0.0,0.0
AH6CMWZ754IEXWWHQMY2BPG6AM6A,10,3,0.3,0.0,0.0
AH6HLVUEFNKAYSH24X6BTYR3LEXQ,10,5,0.5,0.0,
AH6JK5PWUORTLJHXFBB53VS6FX7Q,10,7,0.7,0.0,0.0
AH6MFPSE2S47CLSAZYTPZGJOZMQA,10,7,0.7,0.0,0.0
AH6N2IJZ4CJBVSDEPCUHSYKRAKOA,10,9,0.9,0.0,0.0
AH6QFLGTZUWMNELVVPEQMFYXCCCA,10,2,0.2,0.0,0.0
AH6QQOPBE6MOWEI6IUDUO24LVXUQ,10,0,0.0,0.0,
AH6T6ORA6TQ6WPUTTL7JY4NSGUUA,10,0,0.0,0.0,0.0
AH6WIJ5MTYHU6KFPQKAWEU2DDILA,10,10,1.0,0.0,
AH6WLMC4CLGSVJN6AJGCWES6WSBQ,10,1,0.1,0.0,0.0
AH74GPTJ4572QCBYTRE2JO3FIIHA,10,6,0.6,0.0,
AH7CPCRY2MGU4ZHHLOCFNKGLYVCA,10,2,0.2,0.0,0.0
